23:14:50.977 > Calibrating baro...

23:14:53.938 > Calibration done!

23:14:53.939 > Calibrating sensors

23:14:53.939 > Couldn't open log file

23:14:53.939 > Couldn't open log file

23:14:53.939 > Starting Sensor Calibration...

23:14:53.940 > 

23:14:53.940 > Internal calibration complete!

23:14:53.940 > Starting external gyroscope offset calibration...

23:14:56.900 > Couldn't open log file

23:14:59.864 > Sensors calibrated

23:14:59.864 > Couldn't open log file

23:14:59.864 > Using default angles

23:14:59.864 > Couldn't open log file

23:14:59.864 > rpy init: 0.00, 0.00, 0.00

23:14:59.866 > Couldn't open log file


23:15:09.070 > >alt:0.116,vel:0.017,accelAlt:0.131,accelVel:0.045,baroAlt:-0.153,deviation:-0.284;

23:15:09.075 > >alt:0.103,vel:-0.011,accelAlt:0.117,accelVel:0.016,baroAlt:-0.153,deviation:-0.270;

23:15:09.080 > >alt:0.090,vel:-0.038,accelAlt:0.103,accelVel:-0.012,baroAlt:-0.153,deviation:-0.256;

23:15:09.087 > >alt:0.085,vel:-0.049,accelAlt:0.090,accelVel:-0.038,baroAlt:-0.016,deviation:-0.106;

23:15:09.088 > >alt:0.079,vel:-0.060,accelAlt:0.084,accelVel:-0.050,baroAlt:-0.016,deviation:-0.100;

23:15:09.099 > >alt:0.069,vel:-0.081,accelAlt:0.079,accelVel:-0.061,baroAlt:-0.116,deviation:-0.195;

23:15:09.103 > >alt:0.059,vel:-0.100,accelAlt:0.069,accelVel:-0.082,baroAlt:-0.116,deviation:-0.185;

23:15:09.103 > >alt:0.064,vel:-0.090,accelAlt:0.059,accelVel:-0.101,baroAlt:0.166,deviation:0.107;

23:15:09.115 > >alt:0.069,vel:-0.081,accelAlt:0.064,accelVel:-0.091,baroAlt:0.166,deviation:0.103;

23:15:09.120 > >alt:0.073,vel:-0.072,accelAlt:0.068,accelVel:-0.082,baroAlt:0.166,deviation:0.098;

23:15:09.127 > >alt:0.070,vel:-0.079,accelAlt:0.073,accelVel:-0.073,baroAlt:0.011,deviation:-0.062;

23:15:09.130 > >alt:0.066,vel:-0.086,accelAlt:0.069,accelVel:-0.080,baroAlt:0.011,deviation:-0.059;

23:15:09.138 > >alt:0.050,vel:-0.118,accelAlt:0.066,accelVel:-0.087,baroAlt:-0.248,deviation:-0.314;

23:15:09.142 > >alt:0.035,vel:-0.149,accelAlt:0.049,accelVel:-0.119,baroAlt:-0.248,deviation:-0.298;

23:15:09.150 > >alt:0.021,vel:-0.175,accelAlt:0.034,accelVel:-0.150,baroAlt:-0.217,deviation:-0.250;

23:15:09.153 > >alt:0.008,vel:-0.199,accelAlt:0.020,accelVel:-0.176,baroAlt:-0.217,deviation:-0.237;

23:15:09.153 > >alt:-0.004,vel:-0.223,accelAlt:0.007,accelVel:-0.200,baroAlt:-0.217,deviation:-0.224;

23:15:09.166 > >alt:-0.006,vel:-0.224,accelAlt:-0.005,accelVel:-0.223,baroAlt:-0.016,deviation:-0.011;

23:15:09.170 > >alt:-0.007,vel:-0.226,accelAlt:-0.007,accelVel:-0.225,baroAlt:-0.016,deviation:-0.009;

23:15:09.170 > >alt:-0.006,vel:-0.222,accelAlt:-0.009,accelVel:-0.227,baroAlt:0.045,deviation:0.054;

23:15:09.183 > >alt:-0.005,vel:-0.217,accelAlt:-0.007,accelVel:-0.223,baroAlt:0.045,deviation:0.052;

23:15:09.187 > >alt:-0.003,vel:-0.213,accelAlt:-0.006,accelVel:-0.218,baroAlt:0.045,deviation:0.051;

23:15:09.187 > >alt:-0.005,vel:-0.216,accelAlt:-0.004,accelVel:-0.214,baroAlt:-0.021,deviation:-0.017;

23:15:09.199 > >alt:-0.007,vel:-0.218,accelAlt:-0.007,accelVel:-0.216,baroAlt:-0.021,deviation:-0.014;

23:15:09.203 > >alt:-0.002,vel:-0.205,accelAlt:-0.009,accelVel:-0.219,baroAlt:0.129,deviation:0.138;

23:15:09.211 > >alt:0.004,vel:-0.193,accelAlt:-0.003,accelVel:-0.206,baroAlt:0.129,deviation:0.132;

23:15:09.217 > >alt:-0.000,vel:-0.200,accelAlt:0.003,accelVel:-0.194,baroAlt:-0.058,deviation:-0.061;

23:15:09.222 > >alt:-0.005,vel:-0.207,accelAlt:-0.002,accelVel:-0.201,baroAlt:-0.058,deviation:-0.056;

23:15:09.225 > >alt:-0.008,vel:-0.213,accelAlt:-0.006,accelVel:-0.207,baroAlt:-0.058,deviation:-0.053;

23:15:09.234 > >alt:-0.008,vel:-0.210,accelAlt:-0.009,accelVel:-0.214,baroAlt:0.024,deviation:0.033;

23:15:09.238 > >alt:-0.007,vel:-0.208,accelAlt:-0.009,accelVel:-0.211,baroAlt:0.024,deviation:0.033;

23:15:09.239 > >alt:-0.010,vel:-0.212,accelAlt:-0.008,accelVel:-0.209,baroAlt:-0.042,deviation:-0.034;

23:15:09.250 > >alt:-0.013,vel:-0.216,accelAlt:-0.012,accelVel:-0.213,baroAlt:-0.042,deviation:-0.031;

23:15:09.253 > >alt:0.000,vel:-0.189,accelAlt:-0.014,accelVel:-0.217,baroAlt:0.270,deviation:0.284;

23:15:09.262 > >alt:0.012,vel:-0.163,accelAlt:-0.001,accelVel:-0.190,baroAlt:0.270,deviation:0.271;

23:15:09.267 > >alt:0.024,vel:-0.138,accelAlt:0.011,accelVel:-0.164,baroAlt:0.270,deviation:0.258;

23:15:09.268 > >alt:0.041,vel:-0.105,accelAlt:0.024,accelVel:-0.139,baroAlt:0.367,deviation:0.344;

23:15:09.278 > >alt:0.057,vel:-0.073,accelAlt:0.040,accelVel:-0.106,baroAlt:0.367,deviation:0.327;

23:15:09.284 > >alt:0.050,vel:-0.086,accelAlt:0.056,accelVel:-0.074,baroAlt:-0.063,deviation:-0.120;

23:15:09.290 > >alt:0.044,vel:-0.098,accelAlt:0.050,accelVel:-0.087,baroAlt:-0.063,deviation:-0.113;

23:15:09.295 > >alt:0.038,vel:-0.109,accelAlt:0.043,accelVel:-0.099,baroAlt:-0.063,deviation:-0.107;

23:15:09.301 > >alt:0.040,vel:-0.106,accelAlt:0.038,accelVel:-0.110,baroAlt:0.079,deviation:0.042;

23:15:09.306 > >alt:0.041,vel:-0.103,accelAlt:0.039,accelVel:-0.107,baroAlt:0.079,deviation:0.040;

23:15:09.312 > >alt:0.042,vel:-0.101,accelAlt:0.040,accelVel:-0.104,baroAlt:0.071,deviation:0.031;

23:15:09.318 > >alt:0.043,vel:-0.099,accelAlt:0.041,accelVel:-0.102,baroAlt:0.071,deviation:0.030;

23:15:09.324 > >alt:0.030,vel:-0.124,accelAlt:0.042,accelVel:-0.100,baroAlt:-0.201,deviation:-0.243;

23:15:09.328 > >alt:0.018,vel:-0.148,accelAlt:0.029,accelVel:-0.125,baroAlt:-0.201,deviation:-0.230;

23:15:09.333 > >alt:0.006,vel:-0.171,accelAlt:0.017,accelVel:-0.149,baroAlt:-0.201,deviation:-0.218;

23:15:09.341 > >alt:0.011,vel:-0.160,accelAlt:0.005,accelVel:-0.172,baroAlt:0.122,deviation:0.116;

23:15:09.343 > >alt:0.016,vel:-0.150,accelAlt:0.010,accelVel:-0.161,baroAlt:0.122,deviation:0.112;

23:15:09.352 > >alt:0.017,vel:-0.145,accelAlt:0.015,accelVel:-0.151,baroAlt:0.066,deviation:0.051;

23:15:09.353 > >alt:0.019,vel:-0.141,accelAlt:0.016,accelVel:-0.146,baroAlt:0.066,deviation:0.050;

23:15:09.364 > >alt:0.016,vel:-0.147,accelAlt:0.018,accelVel:-0.142,baroAlt:-0.032,deviation:-0.050;

23:15:09.369 > >alt:0.012,vel:-0.153,accelAlt:0.015,accelVel:-0.148,baroAlt:-0.032,deviation:-0.046;

23:15:09.369 > >alt:0.009,vel:-0.158,accelAlt:0.012,accelVel:-0.154,baroAlt:-0.032,deviation:-0.043;

23:15:09.380 > >alt:0.026,vel:-0.124,accelAlt:0.009,accelVel:-0.159,baroAlt:0.357,deviation:0.348;

23:15:09.385 > >alt:0.042,vel:-0.092,accelAlt:0.025,accelVel:-0.125,baroAlt:0.357,deviation:0.331;

23:15:09.392 > >alt:0.024,vel:-0.128,accelAlt:0.041,accelVel:-0.093,baroAlt:-0.307,deviation:-0.348;

23:15:09.393 > >alt:0.007,vel:-0.162,accelAlt:0.023,accelVel:-0.129,baroAlt:-0.307,deviation:-0.330;

23:15:09.401 > >alt:-0.010,vel:-0.194,accelAlt:0.006,accelVel:-0.162,baroAlt:-0.307,deviation:-0.312;

23:15:09.404 > >alt:-0.012,vel:-0.196,accelAlt:-0.011,accelVel:-0.194,baroAlt:-0.026,deviation:-0.016;

23:15:09.413 > >alt:-0.014,vel:-0.198,accelAlt:-0.013,accelVel:-0.197,baroAlt:-0.026,deviation:-0.014;

23:15:09.418 > >alt:-0.009,vel:-0.189,accelAlt:-0.015,accelVel:-0.199,baroAlt:0.087,deviation:0.102;

23:15:09.424 > >alt:-0.006,vel:-0.180,accelAlt:-0.011,accelVel:-0.190,baroAlt:0.087,deviation:0.098;

23:15:09.430 > >alt:-0.005,vel:-0.177,accelAlt:-0.007,accelVel:-0.181,baroAlt:0.032,deviation:0.038;

23:15:09.436 > >alt:-0.004,vel:-0.175,accelAlt:-0.006,accelVel:-0.178,baroAlt:0.032,deviation:0.038;

23:15:09.438 > >alt:-0.003,vel:-0.172,accelAlt:-0.005,accelVel:-0.175,baroAlt:0.032,deviation:0.037;

23:15:09.448 > >alt:-0.010,vel:-0.185,accelAlt:-0.004,accelVel:-0.173,baroAlt:-0.132,deviation:-0.128;

23:15:09.452 > >alt:-0.018,vel:-0.198,accelAlt:-0.012,accelVel:-0.186,baroAlt:-0.132,deviation:-0.120;

23:15:09.459 > >alt:-0.004,vel:-0.169,accelAlt:-0.019,accelVel:-0.199,baroAlt:0.280,deviation:0.299;

23:15:09.460 > >alt:0.009,vel:-0.142,accelAlt:-0.005,accelVel:-0.170,baroAlt:0.280,deviation:0.285;

23:15:09.471 > >alt:0.016,vel:-0.128,accelAlt:0.009,accelVel:-0.143,baroAlt:0.151,deviation:0.142;

23:15:09.473 > >alt:0.022,vel:-0.116,accelAlt:0.015,accelVel:-0.130,baroAlt:0.151,deviation:0.136;

23:15:09.481 > >alt:0.028,vel:-0.104,accelAlt:0.021,accelVel:-0.117,baroAlt:0.151,deviation:0.130;

23:15:09.486 > >alt:0.021,vel:-0.116,accelAlt:0.027,accelVel:-0.105,baroAlt:-0.085,deviation:-0.112;

23:15:09.492 > >alt:0.015,vel:-0.127,accelAlt:0.021,accelVel:-0.117,baroAlt:-0.085,deviation:-0.105;

23:15:09.494 > >alt:0.017,vel:-0.123,accelAlt:0.015,accelVel:-0.128,baroAlt:0.069,deviation:0.054;

23:15:09.503 > >alt:0.019,vel:-0.119,accelAlt:0.017,accelVel:-0.124,baroAlt:0.069,deviation:0.052;

23:15:09.508 > >alt:0.021,vel:-0.115,accelAlt:0.019,accelVel:-0.120,baroAlt:0.069,deviation:0.050;

23:15:09.515 > >alt:0.031,vel:-0.095,accelAlt:0.021,accelVel:-0.115,baroAlt:0.227,deviation:0.207;

23:15:09.519 > >alt:0.040,vel:-0.076,accelAlt:0.030,accelVel:-0.096,baroAlt:0.227,deviation:0.197;

23:15:09.527 > >alt:0.036,vel:-0.084,accelAlt:0.040,accelVel:-0.077,baroAlt:-0.032,deviation:-0.071;

23:15:09.529 > >alt:0.032,vel:-0.092,accelAlt:0.036,accelVel:-0.085,baroAlt:-0.032,deviation:-0.067;

23:15:09.538 > >alt:0.042,vel:-0.072,accelAlt:0.032,accelVel:-0.093,baroAlt:0.246,deviation:0.214;

23:15:09.539 > >alt:0.052,vel:-0.052,accelAlt:0.042,accelVel:-0.073,baroAlt:0.246,deviation:0.204;

23:15:09.539 > >alt:0.062,vel:-0.034,accelAlt:0.052,accelVel:-0.053,baroAlt:0.246,deviation:0.194;

23:15:09.554 > >alt:0.065,vel:-0.027,accelAlt:0.061,accelVel:-0.035,baroAlt:0.135,deviation:0.073;

23:15:09.556 > >alt:0.068,vel:-0.021,accelAlt:0.065,accelVel:-0.028,baroAlt:0.135,deviation:0.070;

23:15:09.566 > >alt:0.061,vel:-0.036,accelAlt:0.068,accelVel:-0.022,baroAlt:-0.069,deviation:-0.137;

23:15:09.569 > >alt:0.055,vel:-0.050,accelAlt:0.061,accelVel:-0.037,baroAlt:-0.069,deviation:-0.130;

23:15:09.577 > >alt:0.055,vel:-0.050,accelAlt:0.054,accelVel:-0.051,baroAlt:0.061,deviation:0.006;

23:15:09.580 > >alt:0.055,vel:-0.050,accelAlt:0.054,accelVel:-0.051,baroAlt:0.061,deviation:0.006;

23:15:09.587 > >alt:0.055,vel:-0.051,accelAlt:0.054,accelVel:-0.051,baroAlt:0.061,deviation:0.006;

23:15:09.591 > >alt:0.063,vel:-0.036,accelAlt:0.055,accelVel:-0.052,baroAlt:0.217,deviation:0.162;

23:15:09.599 > >alt:0.070,vel:-0.021,accelAlt:0.062,accelVel:-0.036,baroAlt:0.217,deviation:0.154;

23:15:09.604 > >alt:0.065,vel:-0.030,accelAlt:0.070,accelVel:-0.021,baroAlt:-0.021,deviation:-0.091;

23:15:09.611 > >alt:0.061,vel:-0.040,accelAlt:0.065,accelVel:-0.031,baroAlt:-0.021,deviation:-0.086;

23:15:09.613 > >alt:0.057,vel:-0.049,accelAlt:0.061,accelVel:-0.041,baroAlt:-0.021,deviation:-0.082;

23:15:09.622 > >alt:0.051,vel:-0.061,accelAlt:0.056,accelVel:-0.050,baroAlt:-0.048,deviation:-0.104;

23:15:09.627 > >alt:0.046,vel:-0.071,accelAlt:0.051,accelVel:-0.062,baroAlt:-0.048,deviation:-0.098;

23:15:09.633 > >alt:0.031,vel:-0.102,accelAlt:0.045,accelVel:-0.072,baroAlt:-0.254,deviation:-0.299;

23:15:09.638 > >alt:0.016,vel:-0.131,accelAlt:0.030,accelVel:-0.103,baroAlt:-0.254,deviation:-0.283;

23:15:09.641 > >alt:0.030,vel:-0.102,accelAlt:0.015,accelVel:-0.132,baroAlt:0.314,deviation:0.299;

23:15:09.650 > >alt:0.044,vel:-0.075,accelAlt:0.029,accelVel:-0.103,baroAlt:0.314,deviation:0.285;

23:15:09.653 > >alt:0.057,vel:-0.048,accelAlt:0.043,accelVel:-0.076,baroAlt:0.314,deviation:0.271;

23:15:09.661 > >alt:0.057,vel:-0.048,accelAlt:0.056,accelVel:-0.049,baroAlt:0.074,deviation:0.018;

23:15:09.662 > >alt:0.058,vel:-0.047,accelAlt:0.057,accelVel:-0.049,baroAlt:0.074,deviation:0.017;

23:15:09.673 > >alt:0.060,vel:-0.042,accelAlt:0.058,accelVel:-0.048,baroAlt:0.111,deviation:0.053;

23:15:09.678 > >alt:0.063,vel:-0.038,accelAlt:0.060,accelVel:-0.043,baroAlt:0.111,deviation:0.051;

23:15:09.683 > >alt:0.065,vel:-0.034,accelAlt:0.062,accelVel:-0.039,baroAlt:0.111,deviation:0.049;

23:15:09.689 > >alt:0.040,vel:-0.084,accelAlt:0.065,accelVel:-0.035,baroAlt:-0.423,deviation:-0.487;

23:15:09.693 > >alt:0.017,vel:-0.131,accelAlt:0.040,accelVel:-0.085,baroAlt:-0.423,deviation:-0.462;

23:15:09.701 > >alt:0.012,vel:-0.140,accelAlt:0.016,accelVel:-0.133,baroAlt:-0.053,deviation:-0.069;

23:15:09.703 > >alt:0.008,vel:-0.148,accelAlt:0.012,accelVel:-0.141,baroAlt:-0.053,deviation:-0.064;

23:15:09.712 > >alt:-0.016,vel:-0.196,accelAlt:0.008,accelVel:-0.149,baroAlt:-0.465,deviation:-0.473;

23:15:09.718 > >alt:-0.040,vel:-0.242,accelAlt:-0.017,accelVel:-0.197,baroAlt:-0.465,deviation:-0.448;

23:15:09.723 > >alt:-0.062,vel:-0.285,accelAlt:-0.041,accelVel:-0.242,baroAlt:-0.465,deviation:-0.424;

23:15:09.724 > >alt:-0.075,vel:-0.308,accelAlt:-0.064,accelVel:-0.285,baroAlt:-0.296,deviation:-0.232;

23:15:09.733 > >alt:-0.088,vel:-0.331,accelAlt:-0.077,accelVel:-0.309,baroAlt:-0.296,deviation:-0.219;

23:15:09.740 > >alt:-0.086,vel:-0.324,accelAlt:-0.090,accelVel:-0.332,baroAlt:-0.011,deviation:0.079;

23:15:09.742 > >alt:-0.084,vel:-0.317,accelAlt:-0.088,accelVel:-0.325,baroAlt:-0.011,deviation:0.078;

23:15:09.752 > >alt:-0.105,vel:-0.356,accelAlt:-0.086,accelVel:-0.318,baroAlt:-0.465,deviation:-0.379;

23:15:09.753 > >alt:-0.125,vel:-0.392,accelAlt:-0.107,accelVel:-0.356,baroAlt:-0.465,deviation:-0.358;

23:15:09.762 > >alt:-0.144,vel:-0.426,accelAlt:-0.127,accelVel:-0.392,baroAlt:-0.465,deviation:-0.338;

23:15:09.768 > >alt:-0.150,vel:-0.434,accelAlt:-0.146,accelVel:-0.427,baroAlt:-0.217,deviation:-0.071;

23:15:09.773 > >alt:-0.156,vel:-0.441,accelAlt:-0.152,accelVel:-0.434,baroAlt:-0.217,deviation:-0.064;

23:15:09.780 > >alt:-0.149,vel:-0.424,accelAlt:-0.158,accelVel:-0.441,baroAlt:0.021,deviation:0.179;

23:15:09.785 > >alt:-0.143,vel:-0.407,accelAlt:-0.152,accelVel:-0.424,baroAlt:0.021,deviation:0.173;

23:15:09.791 > >alt:-0.135,vel:-0.387,accelAlt:-0.145,accelVel:-0.408,baroAlt:0.063,deviation:0.209;

23:15:09.792 > >alt:-0.127,vel:-0.368,accelAlt:-0.137,accelVel:-0.388,baroAlt:0.063,deviation:0.201;

23:15:09.801 > >alt:-0.119,vel:-0.350,accelAlt:-0.129,accelVel:-0.369,baroAlt:0.063,deviation:0.193;

23:15:09.806 > >alt:-0.108,vel:-0.326,accelAlt:-0.121,accelVel:-0.351,baroAlt:0.135,deviation:0.256;

23:15:09.813 > >alt:-0.098,vel:-0.303,accelAlt:-0.111,accelVel:-0.327,baroAlt:0.135,deviation:0.245;

23:15:09.818 > >alt:-0.079,vel:-0.262,accelAlt:-0.100,accelVel:-0.303,baroAlt:0.314,deviation:0.414;

23:15:09.825 > >alt:-0.061,vel:-0.223,accelAlt:-0.081,accelVel:-0.262,baroAlt:0.314,deviation:0.395;

23:15:09.830 > >alt:-0.043,vel:-0.186,accelAlt:-0.062,accelVel:-0.224,baroAlt:0.314,deviation:0.377;

23:15:09.836 > >alt:-0.040,vel:-0.177,accelAlt:-0.044,accelVel:-0.187,baroAlt:0.053,deviation:0.097;

23:15:09.841 > >alt:-0.036,vel:-0.169,accelAlt:-0.041,accelVel:-0.179,baroAlt:0.053,deviation:0.094;

23:15:09.847 > >alt:-0.021,vel:-0.139,accelAlt:-0.037,accelVel:-0.170,baroAlt:0.277,deviation:0.314;

23:15:09.852 > >alt:-0.007,vel:-0.109,accelAlt:-0.022,accelVel:-0.139,baroAlt:0.277,deviation:0.300;

23:15:09.852 > >alt:0.003,vel:-0.088,accelAlt:-0.008,accelVel:-0.110,baroAlt:0.211,deviation:0.219;

23:15:09.865 > >alt:0.013,vel:-0.068,accelAlt:0.003,accelVel:-0.089,baroAlt:0.211,deviation:0.209;

23:15:09.869 > >alt:0.023,vel:-0.049,accelAlt:0.013,accelVel:-0.069,baroAlt:0.211,deviation:0.199;

23:15:09.876 > >alt:0.026,vel:-0.043,accelAlt:0.022,accelVel:-0.050,baroAlt:0.090,deviation:0.067;

23:15:09.880 > >alt:0.029,vel:-0.038,accelAlt:0.026,accelVel:-0.044,baroAlt:0.090,deviation:0.064;

23:15:09.887 > >alt:0.027,vel:-0.042,accelAlt:0.029,accelVel:-0.039,baroAlt:0.000,deviation:-0.029;

23:15:09.889 > >alt:0.025,vel:-0.045,accelAlt:0.027,accelVel:-0.043,baroAlt:0.000,deviation:-0.027;

23:15:09.899 > >alt:0.006,vel:-0.085,accelAlt:0.025,accelVel:-0.046,baroAlt:-0.359,deviation:-0.385;

23:15:09.904 > >alt:-0.013,vel:-0.122,accelAlt:0.005,accelVel:-0.086,baroAlt:-0.359,deviation:-0.365;

23:15:09.904 > >alt:-0.031,vel:-0.158,accelAlt:-0.013,accelVel:-0.123,baroAlt:-0.359,deviation:-0.346;

23:15:09.916 > >alt:-0.034,vel:-0.164,accelAlt:-0.032,accelVel:-0.158,baroAlt:-0.090,deviation:-0.058;

23:15:09.920 > >alt:-0.038,vel:-0.171,accelAlt:-0.036,accelVel:-0.165,baroAlt:-0.090,deviation:-0.054;

23:15:09.920 > >alt:-0.050,vel:-0.194,accelAlt:-0.039,accelVel:-0.172,baroAlt:-0.264,deviation:-0.225;

23:15:09.932 > >alt:-0.062,vel:-0.216,accelAlt:-0.052,accelVel:-0.195,baroAlt:-0.264,deviation:-0.213;

23:15:09.936 > >alt:-0.073,vel:-0.237,accelAlt:-0.063,accelVel:-0.217,baroAlt:-0.264,deviation:-0.201;

23:15:09.936 > >alt:-0.068,vel:-0.224,accelAlt:-0.075,accelVel:-0.238,baroAlt:0.063,deviation:0.138;

23:15:09.949 > >alt:-0.063,vel:-0.212,accelAlt:-0.069,accelVel:-0.225,baroAlt:0.063,deviation:0.133;

23:15:09.953 > >alt:-0.060,vel:-0.205,accelAlt:-0.064,accelVel:-0.213,baroAlt:0.016,deviation:0.080;

23:15:09.960 > >alt:-0.057,vel:-0.198,accelAlt:-0.061,accelVel:-0.206,baroAlt:0.016,deviation:0.077;

23:15:09.967 > >alt:-0.062,vel:-0.207,accelAlt:-0.058,accelVel:-0.199,baroAlt:-0.137,deviation:-0.079;

23:15:09.971 > >alt:-0.067,vel:-0.216,accelAlt:-0.064,accelVel:-0.208,baroAlt:-0.137,deviation:-0.074;

23:15:09.974 > >alt:-0.072,vel:-0.223,accelAlt:-0.068,accelVel:-0.216,baroAlt:-0.137,deviation:-0.069;

23:15:09.983 > >alt:-0.074,vel:-0.227,accelAlt:-0.073,accelVel:-0.224,baroAlt:-0.100,deviation:-0.027;

23:15:09.988 > >alt:-0.077,vel:-0.231,accelAlt:-0.076,accelVel:-0.228,baroAlt:-0.100,deviation:-0.025;

23:15:09.988 > >alt:-0.065,vel:-0.206,accelAlt:-0.078,accelVel:-0.231,baroAlt:0.177,deviation:0.255;

23:15:10.000 > >alt:-0.055,vel:-0.183,accelAlt:-0.067,accelVel:-0.207,baroAlt:0.177,deviation:0.244;

23:15:10.003 > >alt:-0.044,vel:-0.160,accelAlt:-0.056,accelVel:-0.183,baroAlt:0.177,deviation:0.233;

23:15:10.003 > >alt:-0.042,vel:-0.155,accelAlt:-0.045,accelVel:-0.161,baroAlt:0.011,deviation:0.055;

23:15:10.016 > >alt:-0.040,vel:-0.151,accelAlt:-0.043,accelVel:-0.157,baroAlt:0.011,deviation:0.054;

23:15:10.019 > >alt:-0.027,vel:-0.124,accelAlt:-0.041,accelVel:-0.152,baroAlt:0.235,deviation:0.276;

23:15:10.028 > >alt:-0.015,vel:-0.099,accelAlt:-0.028,accelVel:-0.126,baroAlt:0.235,deviation:0.263;

23:15:10.034 > >alt:-0.004,vel:-0.078,accelAlt:-0.015,accelVel:-0.100,baroAlt:0.206,deviation:0.222;

23:15:10.039 > >alt:0.006,vel:-0.058,accelAlt:-0.005,accelVel:-0.079,baroAlt:0.206,deviation:0.211;

23:15:10.044 > >alt:0.015,vel:-0.039,accelAlt:0.005,accelVel:-0.059,baroAlt:0.206,deviation:0.201;

23:15:10.050 > >alt:0.028,vel:-0.014,accelAlt:0.015,accelVel:-0.040,baroAlt:0.270,deviation:0.254;

23:15:10.056 > >alt:0.040,vel:0.009,accelAlt:0.028,accelVel:-0.015,baroAlt:0.270,deviation:0.242;

23:15:10.058 > >alt:0.038,vel:0.005,accelAlt:0.040,accelVel:0.008,baroAlt:0.005,deviation:-0.035;

23:15:10.066 > >alt:0.037,vel:0.000,accelAlt:0.038,accelVel:0.004,baroAlt:0.005,deviation:-0.033;

23:15:10.069 > >alt:0.043,vel:0.012,accelAlt:0.037,accelVel:-0.001,baroAlt:0.159,deviation:0.122;

23:15:10.078 > >alt:0.049,vel:0.022,accelAlt:0.043,accelVel:0.011,baroAlt:0.159,deviation:0.116;

23:15:10.083 > >alt:0.054,vel:0.032,accelAlt:0.049,accelVel:0.021,baroAlt:0.159,deviation:0.110;

23:15:10.089 > >alt:0.051,vel:0.025,accelAlt:0.054,accelVel:0.031,baroAlt:-0.011,deviation:-0.065;

23:15:10.095 > >alt:0.048,vel:0.018,accelAlt:0.051,accelVel:0.024,baroAlt:-0.011,deviation:-0.062;

23:15:10.101 > >alt:0.036,vel:-0.008,accelAlt:0.048,accelVel:0.017,baroAlt:-0.196,deviation:-0.244;

23:15:10.107 > >alt:0.024,vel:-0.032,accelAlt:0.036,accelVel:-0.009,baroAlt:-0.196,deviation:-0.231;

23:15:10.111 > >alt:0.013,vel:-0.055,accelAlt:0.024,accelVel:-0.033,baroAlt:-0.196,deviation:-0.220;

23:15:10.118 > >alt:-0.013,vel:-0.107,accelAlt:0.013,accelVel:-0.055,baroAlt:-0.502,deviation:-0.515;

23:15:10.123 > >alt:-0.038,vel:-0.157,accelAlt:-0.014,accelVel:-0.108,baroAlt:-0.502,deviation:-0.489;

23:15:10.127 > >alt:-0.027,vel:-0.134,accelAlt:-0.039,accelVel:-0.158,baroAlt:0.196,deviation:0.234;

23:15:10.134 > >alt:-0.017,vel:-0.113,accelAlt:-0.028,accelVel:-0.135,baroAlt:0.196,deviation:0.223;

23:15:10.137 > >alt:-0.013,vel:-0.105,accelAlt:-0.017,accelVel:-0.114,baroAlt:0.063,deviation:0.081;

23:15:10.146 > >alt:-0.010,vel:-0.099,accelAlt:-0.014,accelVel:-0.107,baroAlt:0.063,deviation:0.077;

23:15:10.151 > >alt:-0.007,vel:-0.092,accelAlt:-0.011,accelVel:-0.100,baroAlt:0.063,deviation:0.074;

23:15:10.158 > >alt:-0.005,vel:-0.088,accelAlt:-0.007,accelVel:-0.093,baroAlt:0.040,deviation:0.047;

23:15:10.159 > >alt:-0.003,vel:-0.085,accelAlt:-0.006,accelVel:-0.090,baroAlt:0.040,deviation:0.045;

23:15:10.169 > >alt:0.004,vel:-0.071,accelAlt:-0.004,accelVel:-0.086,baroAlt:0.148,deviation:0.152;

23:15:10.170 > >alt:0.011,vel:-0.057,accelAlt:0.003,accelVel:-0.072,baroAlt:0.148,deviation:0.145;

23:15:10.181 > >alt:0.003,vel:-0.073,accelAlt:0.010,accelVel:-0.058,baroAlt:-0.132,deviation:-0.142;

23:15:10.185 > >alt:-0.004,vel:-0.087,accelAlt:0.003,accelVel:-0.074,baroAlt:-0.132,deviation:-0.135;

23:15:10.190 > >alt:-0.011,vel:-0.101,accelAlt:-0.005,accelVel:-0.088,baroAlt:-0.132,deviation:-0.128;

23:15:10.192 > >alt:-0.001,vel:-0.081,accelAlt:-0.011,accelVel:-0.101,baroAlt:0.193,deviation:0.204;

23:15:10.201 > >alt:0.008,vel:-0.063,accelAlt:-0.002,accelVel:-0.082,baroAlt:0.193,deviation:0.195;

23:15:10.205 > >alt:0.012,vel:-0.055,accelAlt:0.008,accelVel:-0.064,baroAlt:0.092,deviation:0.085;

23:15:10.213 > >alt:0.016,vel:-0.048,accelAlt:0.012,accelVel:-0.056,baroAlt:0.092,deviation:0.081;

23:15:10.218 > >alt:0.019,vel:-0.041,accelAlt:0.015,accelVel:-0.049,baroAlt:0.092,deviation:0.077;

